,Id,library,also_in,Name,SMILES,raw_SMILES,inchikey,N_heavy_atoms,Murcko,Murcko_name
2098,LDS-034288,Leed3D,,"2-[(2S,3aS,6aS)-2-(hydroxymethyl)-5-(1,3-thiazol-2-ylmethyl)-3,3a,4,6-tetrahydro-2H-furo[2,3-c]pyrrol-6a-yl]ethanol",OC[C@@H]1C[C@H]2CN(Cc3[n]cc[s]3)C[C@@]2(CCO)O1,OC[C@@H]1C[C@H]2CN(Cc3[n]cc[s]3)C[C@@]2(CCO)O1,NRNQLKMFLJDLMF-GMXVVIOVSA-N,19,c1csc(CN2CC3OCC[C@H]3C2)n1,
2099,LDS-034287,Leed3D,,"[(2S,3aS,6aS)-6a-(2-hydroxyethyl)-2-(hydroxymethyl)-3,3a,4,6-tetrahydro-2H-furo[2,3-c]pyrrol-5-yl]-cyclobutylmethanone",OCC[C@@]12CN(C[C@@H]1C[C@@H](CO)O2)C(=O)C1CCC1,OCC[C@@]12CN(C[C@@H]1C[C@@H](CO)O2)C(=O)C1CCC1,LOAFEZNLOIOHIT-SGMGOOAPSA-N,19,O=C(C1CCC1)N1CC2OCC[C@H]2C1,
2100,LDS-034286,Leed3D,,"2-[(2S,3aS,6aS)-2-(hydroxymethyl)-5-(2-methylpropyl)-3,3a,4,6-tetrahydro-2H-furo[2,3-c]pyrrol-6a-yl]ethanol",C(C)(C)CN1C[C@@H]2C[C@@H](CO)O[C@@]2(C1)CCO,C(C)(C)CN1C[C@@H]2C[C@@H](CO)O[C@@]2(C1)CCO,MUJKPYFKNZSZHK-RWMBFGLXSA-N,17,C1C[C@H]2CNCC2O1,"(3aS)-3,3a,4,5,6,6a-hexahydro-2H-furo[2,3-c]pyrrole"
2101,LDS-034285,Leed3D,,"(1S,5S,7S,9R,10R)-3-(2-methylpropyl)-11-oxa-3-azatricyclo[5.3.1.01,5]undecane-9,10-diol",C(C)(C)CN1C[C@@H]2C[C@H]3C[C@@H](O)[C@@H](O)[C@]2(C1)O3,C(C)(C)CN1C[C@@H]2C[C@H]3C[C@@H](O)[C@@H](O)[C@]2(C1)O3,DQLAYDFFICSBRY-KIJLLGNVSA-N,17,C1C[C@@H]2C[C@H]3CNC[C@@]3(C1)O2,"11-oxa-3-azatricyclo[5.3.1.0^1,5]undecane"
2102,LDS-034284,Leed3D,,"cyclobutyl-[(1S,5S,7S,9R,10R)-9,10-dihydroxy-11-oxa-3-azatricyclo[5.3.1.01,5]undecan-3-yl]methanone",O[C@@H]1C[C@@H]2C[C@H]3CN(C[C@]3(O2)[C@@H]1O)C(=O)C1CCC1,O[C@@H]1C[C@@H]2C[C@H]3CN(C[C@]3(O2)[C@@H]1O)C(=O)C1CCC1,BYVLFJJVWOHEND-YCGPCKTQSA-N,19,O=C(C1CCC1)N1C[C@@H]2C[C@H]3CCC[C@]2(C1)O3,
2103,LDS-034283,Leed3D,,"(1S,5S,7S,9R,10R)-3-(1,3-thiazol-2-ylmethyl)-11-oxa-3-azatricyclo[5.3.1.01,5]undecane-9,10-diol",O[C@@H]1C[C@@H]2C[C@H]3CN(Cc4[n]cc[s]4)C[C@]3(O2)[C@@H]1O,O[C@@H]1C[C@@H]2C[C@H]3CN(Cc4[n]cc[s]4)C[C@]3(O2)[C@@H]1O,HOZPLHQRQWWJSS-QSXVKLJYSA-N,19,c1csc(CN2C[C@@H]3C[C@H]4CCC[C@]3(C2)O4)n1,
2104,LDS-034282,Leed3D,,"(1S,5S,7S,9R,10R)-3-pyridin-2-yl-11-oxa-3-azatricyclo[5.3.1.01,5]undecane-9,10-diol",O[C@@H]1C[C@@H]2C[C@H]3CN(C[C@]3(O2)[C@@H]1O)c1cccc[n]1,O[C@@H]1C[C@@H]2C[C@H]3CN(C[C@]3(O2)[C@@H]1O)c1cccc[n]1,BFACWNYUBYCWML-APLVYKGISA-N,19,c1ccc(N2C[C@@H]3C[C@H]4CCC[C@]3(C2)O4)nc1,
2105,LDS-034281,Leed3D,,"(3aS,3'R,4S,6S,7aS)-4-(hydroxymethyl)-2,2-dimethylspiro[3a,4,7,7a-tetrahydro-[1,3]dioxolo[4,5-c]pyran-6,4'-pyrrolidine]-3'-ol",CC1(C)O[C@@H]2[C@H](CO)O[C@]3(CNC[C@H]3O)C[C@@H]2O1,CC1(C)O[C@@H]2[C@H](CO)O[C@]3(CNC[C@H]3O)C[C@@H]2O1,KSCBSWRPTUAZBI-LIJGXYGRSA-N,18,C1C[C@@]2(CN1)C[C@@H]1OCO[C@@H]1CO2,
2106,LDS-034280,Leed3D,,"(1S,13S,15S)-19-oxa-3,10,17-triazapentacyclo[11.5.1.01,15.02,11.04,9]nonadeca-2,4,6,8,10-pentaene",C1[C@@H]2C[C@H]3CNC[C@]3(O2)c2[n]c3ccccc3[n]c21,C1[C@@H]2C[C@H]3CNC[C@]3(O2)c2[n]c3ccccc3[n]c21,KSENNWOYBMQRFZ-AMJWSMQMSA-N,19,c1ccc2nc3c(nc2c1)C[C@@H]1C[C@H]2CNC[C@]32O1,
2107,LDS-034279,Leed3D,,"(1S,5S,7S,9R,10R)-11-oxa-3-azatricyclo[5.3.1.01,5]undecane-9,10-diol",O[C@@H]1C[C@@H]2C[C@H]3CNC[C@]3(O2)[C@@H]1O,O[C@@H]1C[C@@H]2C[C@H]3CNC[C@]3(O2)[C@@H]1O,LRHVGUGEOAIGKJ-OFPUPOEVSA-N,13,C1C[C@@H]2C[C@H]3CNC[C@@]3(C1)O2,"11-oxa-3-azatricyclo[5.3.1.0^1,5]undecane"
2108,LDS-034290,Leed3D,,"(1S,8S,10R)-14-oxa-4,6,12-triazatetracyclo[6.5.1.01,10.03,7]tetradeca-3(7),5-diene",C1c2[nH]c[n]c2[C@@H]2C[C@H]3CNC[C@@]31O2,C1c2[nH]c[n]c2[C@@H]2C[C@H]3CNC[C@@]31O2,QXRAXHBZBHRMFB-KADJCCMJSA-N,14,c1nc2c([nH]1)C[C@@]13CNC[C@@H]1C[C@@H]2O3,"14-oxa-3,5,11-triazatetracyclotetradeca-2(6),3-diene"
2109,LDS-034278,Leed3D,,"(1S,5S,7R)-10-cyclopropyl-12-oxa-3,10-diazatricyclo[5.4.1.01,5]dodecane",C1N(CC[C@@H]2C[C@H]3CNC[C@@]31O2)C1CC1,C1N(CC[C@@H]2C[C@H]3CNC[C@@]31O2)C1CC1,WZFSDGUIJGFTIM-WCQGTBRESA-N,15,C1CC1N1CC[C@@H]2C[C@H]3CNC[C@@]3(C1)O2,
2110,LDS-034277,Leed3D,,"(1S,5S,7R)-3-(trifluoromethylsulfonyl)-12-oxa-3,10-diazatricyclo[5.4.1.01,5]dodecane",O=S(=O)(C(F)(F)F)N1C[C@]23CNCC[C@H](C[C@H]2C1)O3,O=S(=O)(C(F)(F)F)N1C[C@]23CNCC[C@H](C[C@H]2C1)O3,SDCYRSFOCAJCPQ-DJLDLDEBSA-N,19,C1C[C@@H]2C[C@H]3CNC[C@@]3(CN1)O2,
2111,LDS-034276,Leed3D,,"(3S,7R,8S)-5,5,12-trimethyl-4,6-dioxa-12-azatricyclo[8.3.0.03,7]tridec-1(10)-en-8-ol",CC1(C)O[C@H]2CC3CN(C)CC=3C[C@H](O)[C@H]2O1,CC1(C)O[C@H]2CC3CN(C)CC=3C[C@H](O)[C@H]2O1,SGJYUENLAYFJRN-SDDRHHMPSA-N,17,C1O[C@H]2CC3=C(CC[C@H]2O1)CNC3,
2112,LDS-034275,Leed3D,,"(1R,2R,6R,8S,10S)-2-methyl-3,14-dioxa-5,12-diazatetracyclo[6.5.1.01,10.02,6]tetradecan-4-one",C[C@@]12OC(=O)N[C@@H]1C[C@@H]1C[C@H]3CNC[C@]23O1,C[C@@]12OC(=O)N[C@@H]1C[C@@H]1C[C@H]3CNC[C@]23O1,KGSJDXQIBAZIRX-WFADCGHZSA-N,16,O=C1N[C@@H]2C[C@@H]3C[C@H]4CNC[C@]4(O3)C2O1,
2113,LDS-034274,Leed3D,,"N-[(1R,5S,7S,9R,10R)-10-hydroxy-10-methyl-11-oxa-3-azatricyclo[5.3.1.01,5]undecan-9-yl]formamide",C[C@@]1(O)[C@@H](C[C@@H]2C[C@H]3CNC[C@]13O2)NC=O,C[C@@]1(O)[C@@H](C[C@@H]2C[C@H]3CNC[C@]13O2)NC=O,UJOLDBFNHWFFEW-FBDQPXRJSA-N,16,C1C[C@@H]2C[C@H]3CNC[C@@]3(C1)O2,"11-oxa-3-azatricyclo[5.3.1.0^1,5]undecane"
2114,LDS-034273,Leed3D,,"N-[(1S,5S,7S,9R,10R)-10-hydroxy-10-methyl-11-oxa-3-azatricyclo[5.3.1.01,5]undecan-9-yl]acetamide",C[C@@]1(O)[C@@H](C[C@@H]2C[C@H]3CNC[C@]13O2)NC(C)=O,C[C@@]1(O)[C@@H](C[C@@H]2C[C@H]3CNC[C@]13O2)NC(C)=O,XEMMRHUQXXSTPD-PREPNJAASA-N,17,C1C[C@@H]2C[C@H]3CNC[C@@]3(C1)O2,"11-oxa-3-azatricyclo[5.3.1.0^1,5]undecane"
2115,LDS-034272,Leed3D,,"(1R,5S,7S,9R,10R)-9-(dimethylamino)-10-methyl-11-oxa-3-azatricyclo[5.3.1.01,5]undecan-10-ol",C[C@@]1(O)[C@@H](C[C@@H]2C[C@H]3CNC[C@]13O2)N(C)C,C[C@@]1(O)[C@@H](C[C@@H]2C[C@H]3CNC[C@]13O2)N(C)C,IVBDGDJLZFAFOG-PREPNJAASA-N,16,C1C[C@@H]2C[C@H]3CNC[C@@]3(C1)O2,"11-oxa-3-azatricyclo[5.3.1.0^1,5]undecane"
2116,LDS-034271,Leed3D,,"1-[(1S,5S,7S,9R,10R)-9,10-dihydroxy-10-methyl-11-oxa-3-azatricyclo[5.3.1.01,5]undecan-3-yl]ethanone",C[C@@]1(O)[C@H](O)C[C@@H]2C[C@H]3CN(C[C@]13O2)C(C)=O,C[C@@]1(O)[C@H](O)C[C@@H]2C[C@H]3CN(C[C@]13O2)C(C)=O,PMDQTAALCBPIBZ-PREPNJAASA-N,17,C1C[C@@H]2C[C@H]3CNC[C@@]3(C1)O2,"11-oxa-3-azatricyclo[5.3.1.0^1,5]undecane"
2117,LDS-034214,Leed3D,,N-benzyl-2-methyl-4-methylsulfonylpiperazine-2-carboxamide,CC1(CN(CCN1)S(C)(=O)=O)C(=O)NCc1ccccc1,CC1(CN(CCN1)S(C)(=O)=O)C(=O)NCc1ccccc1,VFMRXWMQPPLBRG-UHFFFAOYSA-N,21,O=C(NCc1ccccc1)C1CNCCN1,
2118,LDS-034213,Leed3D,,"N-benzyl-5-ethyl-1-methyl-1,4-diazepane-5-carboxamide",CCC1(CCN(C)CCN1)C(=O)NCc1ccccc1,CCC1(CCN(C)CCN1)C(=O)NCc1ccccc1,HCTANGJAFMIUKA-UHFFFAOYSA-N,20,O=C(NCc1ccccc1)C1CCNCCN1,
2119,LDS-034212,Leed3D,,"3-[2-(azetidin-3-ylamino)ethyl]-3-(2-fluorophenyl)piperazine-2,5-dione",O=C1NCC(=O)NC1(CCNC1CNC1)c1ccccc1F,O=C1NCC(=O)NC1(CCNC1CNC1)c1ccccc1F,JFXNLNRLBSULHZ-UHFFFAOYSA-N,22,O=C1CNC(=O)C(CCNC2CNC2)(c2ccccc2)N1,
2120,LDS-034211,Leed3D,,N-(2-methoxyethyl)-2-methyl-1-(thiophene-2-carbonyl)piperazine-2-carboxamide,COCCNC(=O)C1(C)CNCCN1C(=O)c1ccc[s]1,COCCNC(=O)C1(C)CNCCN1C(=O)c1ccc[s]1,PNQYSHRYVNSOGR-UHFFFAOYSA-N,21,O=C(c1cccs1)N1CCNCC1,piperazin-1-yl-thiophen-2-ylmethanone
2121,LDS-034210,Leed3D,,4-(cyclopropanecarbonyl)-N-(2-methoxyethyl)-2-methylpiperazine-2-carboxamide,COCCNC(=O)C1(C)CN(CCN1)C(=O)C1CC1,COCCNC(=O)C1(C)CN(CCN1)C(=O)C1CC1,FXJCGVJMDLXRSW-UHFFFAOYSA-N,19,O=C(C1CC1)N1CCNCC1,cyclopropyl(piperazin-1-yl)methanone
2122,LDS-034209,Leed3D,,"5-[2-(cyclobutylamino)ethyl]-3-cyclopropyl-5-(oxetan-3-yl)imidazolidine-2,4-dione",O=C1N(C2CC2)C(=O)NC1(CCNC1CCC1)C1COC1,O=C1N(C2CC2)C(=O)NC1(CCNC1CCC1)C1COC1,NLIVYENXMBNBAA-UHFFFAOYSA-N,21,O=C1NC(CCNC2CCC2)(C2COC2)C(=O)N1C1CC1,
2123,LDS-034208,Leed3D,,"N-benzyl-4,5-diethyl-1,4-diazepane-5-carboxamide",CCC1(CCNCCN1CC)C(=O)NCc1ccccc1,CCC1(CCNCCN1CC)C(=O)NCc1ccccc1,MQHFFUGBIZPKPW-UHFFFAOYSA-N,21,O=C(NCc1ccccc1)C1CCNCCN1,
2124,LDS-034207,Leed3D,,"(2R,5R)-4-(azetidin-3-yl)-N-benzyl-2,5-dimethylpiperazine-2-carboxamide",C[C@@H]1CN[C@](C)(CN1C1CNC1)C(=O)NCc1ccccc1,C[C@@H]1CN[C@](C)(CN1C1CNC1)C(=O)NCc1ccccc1,UEZJHHCPMJTXFR-CXAGYDPISA-N,22,O=C(NCc1ccccc1)C1CN(C2CNC2)CCN1,
2125,LDS-034206,Leed3D,,"(2R,5R)-N-ethyl-1-(1H-imidazol-4-ylmethyl)-2,5-dimethylpiperazine-2-carboxamide",CCNC(=O)[C@@]1(C)CN[C@H](C)CN1Cc1c[nH]c[n]1,CCNC(=O)[C@@]1(C)CN[C@H](C)CN1Cc1c[nH]c[n]1,LFVIQWVISRARCA-ZWNOBZJWSA-N,19,c1nc(CN2CCNCC2)c[nH]1,
2126,LDS-034205,Leed3D,,"N-cyclopropyl-5-oxo-3-propan-2-yl-2,4-dihydro-1H-2-benzazepine-3-carboxamide",CC(C)C1(CC(=O)c2ccccc2CN1)C(=O)NC1CC1,CC(C)C1(CC(=O)c2ccccc2CN1)C(=O)NC1CC1,JPVXIQNETINNHY-UHFFFAOYSA-N,21,O=C1CC(C(=O)NC2CC2)NCc2ccccc21,
2127,LDS-034204,Leed3D,,N-benzyl-4-(cyclopropylmethyl)-2-methylpiperazine-2-carboxamide,CC1(CN(CC2CC2)CCN1)C(=O)NCc1ccccc1,CC1(CN(CC2CC2)CCN1)C(=O)NCc1ccccc1,IPXKXJVEPMZROY-UHFFFAOYSA-N,21,O=C(NCc1ccccc1)C1CN(CC2CC2)CCN1,
2128,LDS-034203,Leed3D,,N-benzyl-2-methyl-4-(oxetan-3-yl)piperazine-2-carboxamide,CC1(CN(CCN1)C1COC1)C(=O)NCc1ccccc1,CC1(CN(CCN1)C1COC1)C(=O)NCc1ccccc1,IRKRQLZUELHGGZ-UHFFFAOYSA-N,21,O=C(NCc1ccccc1)C1CN(C2COC2)CCN1,
2129,LDS-034202,Leed3D,,"3-(2-methoxyethyl)-5-[2-(2-methoxyethylamino)ethyl]-5-propan-2-ylimidazolidine-2,4-dione",CC(C)C1(CCNCCOC)NC(=O)N(CCOC)C1=O,CC(C)C1(CCNCCOC)NC(=O)N(CCOC)C1=O,ZIXIWPAPOBKSOX-UHFFFAOYSA-N,21,O=C1CNC(=O)N1,"imidazolidine-2,4-dione"
2130,LDS-034201,Leed3D,,"N-cyclopropyl-5-ethyl-1-(2-methoxyacetyl)-1,4-diazepane-5-carboxamide",CCC1(CCN(CCN1)C(=O)COC)C(=O)NC1CC1,CCC1(CCN(CCN1)C(=O)COC)C(=O)NC1CC1,TUUFVKOCTHRXBG-UHFFFAOYSA-N,20,O=C(NC1CC1)C1CCNCCN1,
2131,LDS-034200,Leed3D,,"5-[(4-fluorophenyl)methyl]-5-(2-hydroxyethyl)-3-(2-methoxyethyl)imidazolidine-2,4-dione",COCCN1C(=O)C(Cc2ccc(F)cc2)(CCO)NC1=O,COCCN1C(=O)C(Cc2ccc(F)cc2)(CCO)NC1=O,LEFBUGONDDVZFX-UHFFFAOYSA-N,22,O=C1NC(=O)C(Cc2ccccc2)N1,"5-(Phenylmethyl)imidazolidine-2,4-dione"
2132,LDS-034199,Leed3D,,"(2R,5R)-N-ethyl-2,5-dimethyl-1-(1,2-oxazole-5-carbonyl)piperazine-2-carboxamide",CCNC(=O)[C@@]1(C)CN[C@H](C)CN1C(=O)c1cc[n]o1,CCNC(=O)[C@@]1(C)CN[C@H](C)CN1C(=O)c1cc[n]o1,JUWYRUUUXDDOBT-NOZJJQNGSA-N,20,O=C(c1ccno1)N1CCNCC1,
2133,LDS-034198,Leed3D,,"(2S,6R)-N-ethyl-6-(hydroxymethyl)-2-methyl-1-propanoylpiperazine-2-carboxamide",C[C@]1(CNC[C@H](CO)N1C(=O)CC)C(=O)NCC,C[C@]1(CNC[C@H](CO)N1C(=O)CC)C(=O)NCC,GUJOFBYZADBWSL-SKDRFNHKSA-N,18,C1CNCCN1,Piperazine
2134,LDS-034197,Leed3D,,"1-N,3-N-dicyclopropyl-3-methylpiperazine-1,3-dicarboxamide",CC1(CN(CCN1)C(=O)NC1CC1)C(=O)NC1CC1,CC1(CN(CCN1)C(=O)NC1CC1)C(=O)NC1CC1,AAJBTBOKOUPZRI-UHFFFAOYSA-N,19,O=C(NC1CC1)C1CN(C(=O)NC2CC2)CCN1,
2135,LDS-034270,Leed3D,,"(1R,5S,7S,9R,10R)-9,10-dihydroxy-10-methyl-11-oxa-3-azatricyclo[5.3.1.01,5]undecane-3-carbaldehyde",C[C@@]1(O)[C@H](O)C[C@@H]2C[C@H]3CN(C[C@]13O2)C=O,C[C@@]1(O)[C@H](O)C[C@@H]2C[C@H]3CN(C[C@]13O2)C=O,ZDOABUXSPLJECJ-FBDQPXRJSA-N,16,C1C[C@@H]2C[C@H]3CNC[C@@]3(C1)O2,"11-oxa-3-azatricyclo[5.3.1.0^1,5]undecane"
2136,LDS-034185,Leed3D,,"7-azatricyclo[5.4.0.03,8]undec-9-en-11-one",O=C1C=CC2C3CC1N2CCC3,O=C1C=CC2C3CC1N2CCC3,QXDIMKNYDKPSIX-UHFFFAOYSA-N,12,O=C1C=CC2C3CCCN2C1C3,
2137,LDS-034196,Leed3D,,"ethyl(2S,3R)-3-(5-bromopyridin-2-yl)-2-fluoro-3-hydroxypropanoate",CCOC(=O)[C@@H](F)[C@H](O)c1ccc(Br)c[n]1,CCOC(=O)[C@@H](F)[C@H](O)c1ccc(Br)c[n]1,JAJULJUIZXJSOC-DTWKUNHWSA-N,16,c1ccncc1,Pyridine
2138,LDS-034264,Leed3D,,"methyl(1S,8S,10S)-14-oxa-4,6,12-triazatetracyclo[6.5.1.01,10.03,7]tetradeca-3(7),5-diene-12-carboxylate",COC(=O)N1C[C@@H]2C[C@@H]3O[C@@]2(C1)Cc1[nH]c[n]c13,COC(=O)N1C[C@@H]2C[C@@H]3O[C@@]2(C1)Cc1[nH]c[n]c13,FQKSXZLOQOIXHN-QOSJWCAFSA-N,18,c1nc2c([nH]1)C[C@@]13CNC[C@@H]1C[C@@H]2O3,"14-oxa-3,5,11-triazatetracyclotetradeca-2(6),3-diene"
2139,LDS-034268,Leed3D,,"methyl(1S,9S,11S)-15-oxa-4,7,13-triazatetracyclo[7.5.1.01,11.03,8]pentadeca-3,5,7-triene-13-carboxylate",COC(=O)N1C[C@@H]2C[C@@H]3O[C@@]2(C1)Cc1[n]cc[n]c13,COC(=O)N1C[C@@H]2C[C@@H]3O[C@@]2(C1)Cc1[n]cc[n]c13,CTKPJJRUGQCIDS-GMOODISLSA-N,19,c1cnc2c(n1)C[C@@]13CNC[C@@H]1C[C@@H]2O3,
2140,LDS-034240,Leed3D,,methyl2-quinolin-2-ylpropanoate,CC(C(OC)=O)c1ccc2ccccc2[n]1,CC(C(OC)=O)c1ccc2ccccc2[n]1,IAYFPOZMSYZJRQ-UHFFFAOYSA-N,16,c1ccc2ncccc2c1,Quinoline
2141,LDS-034239,Leed3D,,methyl2-(3-methylpyridin-4-yl)propanoate,Cc1c[n]ccc1C(C)C(OC)=O,Cc1c[n]ccc1C(C)C(OC)=O,DVDPOBLSQWQDJD-UHFFFAOYSA-N,13,c1ccncc1,Pyridine
2142,LDS-034238,Leed3D,,2-(4-methylpyridin-2-yl)-N-prop-2-enylpropanamide,Cc1cc[n]c(c1)C(C)C(=O)NCC=C,Cc1cc[n]c(c1)C(C)C(=O)NCC=C,DZZFWYGMTXEKBV-UHFFFAOYSA-N,15,c1ccncc1,Pyridine
2143,LDS-034237,Leed3D,,methyl2-isoquinolin-1-ylpropanoate,CC(C(OC)=O)c1[n]ccc2ccccc21,CC(C(OC)=O)c1[n]ccc2ccccc21,GDNKIRVFBHIHMR-UHFFFAOYSA-N,16,c1ccc2cnccc2c1,Isoquinoline
2144,LDS-034236,Leed3D,,2-(4-methylpyridin-2-yl)-1-pyrrolidin-1-ylpropan-1-one,Cc1cc[n]c(c1)C(C)C(=O)N1CCCC1,Cc1cc[n]c(c1)C(C)C(=O)N1CCCC1,PMRMKXFEIQZXIT-UHFFFAOYSA-N,16,O=C(Cc1ccccn1)N1CCCC1,
2145,LDS-034235,Leed3D,,methyl2-pyridin-4-ylpropanoate,CC(C(OC)=O)c1cc[n]cc1,CC(C(OC)=O)c1cc[n]cc1,VSXNIZYHQLWKTA-UHFFFAOYSA-N,12,c1ccncc1,Pyridine
2146,LDS-034234,Leed3D,,benzyl2-(4-methylpyridin-2-yl)propanoate,Cc1cc([n]cc1)C(C)C(=O)OCc2ccccc2,Cc1cc([n]cc1)C(C)C(=O)OCc2ccccc2,DMULRKHODXUNRD-UHFFFAOYSA-N,19,O=C(Cc1ccccn1)OCc1ccccc1,phenylmethyl 2-pyridin-2-ylacetate
2147,LDS-034233,Leed3D,,methyl2-(4-methylpyridin-2-yl)propanoate,Cc1cc[n]c(c1)C(C)C(OC)=O,Cc1cc[n]c(c1)C(C)C(OC)=O,ILKIDNWSNCXZFK-UHFFFAOYSA-N,13,c1ccncc1,Pyridine
2148,LDS-034232,Leed3D,,5-methyl-2-(4-methylpyridin-2-yl)hexan-3-one,Cc1cc[n]c(c1)C(C)C(=O)CC(C)C,Cc1cc[n]c(c1)C(C)C(=O)CC(C)C,JCMWODQVBBOPCM-UHFFFAOYSA-N,15,c1ccncc1,Pyridine
2149,LDS-034231,Leed3D,,methyl2-(4-phenylpyridin-2-yl)propanoate,CC(C(OC)=O)c1cc(c2ccccc2)cc[n]1,CC(C(OC)=O)c1cc(c2ccccc2)cc[n]1,DCAABVLJWIHCHE-UHFFFAOYSA-N,18,c1ccc(-c2ccncc2)cc1,4-Phenylpyridine
2150,LDS-034230,Leed3D,,2-(4-methylpyridin-2-yl)-1-morpholin-4-ylpropan-1-one,Cc1cc[n]c(c1)C(C)C(=O)N1CCOCC1,Cc1cc[n]c(c1)C(C)C(=O)N1CCOCC1,CPOOOWJVZGYZKQ-UHFFFAOYSA-N,17,O=C(Cc1ccccn1)N1CCOCC1,
2151,LDS-034229,Leed3D,,methyl2-(2-methylpyridin-4-yl)propanoate,Cc1cc(cc[n]1)C(C)C(OC)=O,Cc1cc(cc[n]1)C(C)C(OC)=O,BPFMMXYVGVRQAX-UHFFFAOYSA-N,13,c1ccncc1,Pyridine
2152,LDS-034228,Leed3D,,methyl2-(4-tert-butylpyridin-2-yl)propanoate,CC(C(OC)=O)c1cc(cc[n]1)C(C)(C)C,CC(C(OC)=O)c1cc(cc[n]1)C(C)(C)C,INMCYBRJTOZDPA-UHFFFAOYSA-N,16,c1ccncc1,Pyridine
2153,LDS-034227,Leed3D,,methyl2-pyridin-4-yl-3-thiophen-2-ylpropanoate,C(=O)(OC)C(Cc1ccc[s]1)c1cc[n]cc1,C(=O)(OC)C(Cc1ccc[s]1)c1cc[n]cc1,VGAPRPRIMSXNIW-UHFFFAOYSA-N,17,c1csc(CCc2ccncc2)c1,4-(2-thiophen-2-ylethyl)pyridine
2154,LDS-034226,Leed3D,,methyl4-methyl-2-pyridin-4-ylpentanoate,CC(C)CC(C(OC)=O)c1cc[n]cc1,CC(C)CC(C(OC)=O)c1cc[n]cc1,HOKOSGZIABTBRM-UHFFFAOYSA-N,15,c1ccncc1,Pyridine
2155,LDS-034225,Leed3D,,methyl2-(4-methoxypyridin-2-yl)propanoate,CC(C(OC)=O)c1cc(OC)cc[n]1,CC(C(OC)=O)c1cc(OC)cc[n]1,NUOQXTNQXZUJEZ-UHFFFAOYSA-N,14,c1ccncc1,Pyridine
2156,LDS-034224,Leed3D,,methyl3-(4-bromophenyl)-2-pyridin-4-ylpropanoate,C(=O)(OC)C(Cc1ccc(Br)cc1)c1cc[n]cc1,C(=O)(OC)C(Cc1ccc(Br)cc1)c1cc[n]cc1,FZQHFNVUFKNKLS-UHFFFAOYSA-N,19,c1ccc(CCc2ccncc2)cc1,4-(2-Phenylethyl)pyridine
2157,LDS-034223,Leed3D,,methyl2-(4-bromopyridin-2-yl)propanoate,CC(C(OC)=O)c1cc(Br)cc[n]1,CC(C(OC)=O)c1cc(Br)cc[n]1,LYARRMDGOTUFGY-UHFFFAOYSA-N,13,c1ccncc1,Pyridine
2158,LDS-034222,Leed3D,,methyl2-pyridin-4-ylacetate,C(=O)(OC)Cc1cc[n]cc1,C(=O)(OC)Cc1cc[n]cc1,ZOKQLMMQYVXILS-UHFFFAOYSA-N,11,c1ccncc1,Pyridine
2159,LDS-034221,Leed3D,,methyl3-(furan-2-yl)-2-pyridin-4-ylpropanoate,C(=O)(OC)C(Cc1ccco1)c1cc[n]cc1,C(=O)(OC)C(Cc1ccco1)c1cc[n]cc1,DTRVWRJNHJVAQQ-UHFFFAOYSA-N,17,c1coc(CCc2ccncc2)c1,4-(2-furan-2-ylethyl)pyridine
2160,LDS-034220,Leed3D,,N-[1-(4-methylpyridin-2-yl)ethyl]benzamide,Cc1cc[n]c(c1)C(C)NC(=O)c1ccccc1,Cc1cc[n]c(c1)C(C)NC(=O)c1ccccc1,DLQNRBAUEPAZBW-UHFFFAOYSA-N,18,O=C(NCc1ccccn1)c1ccccc1,N-(pyridin-2-ylmethyl)benzamide
2161,LDS-034219,Leed3D,,N-benzyl-2-(4-methylpyridin-2-yl)propanamide,Cc1cc([n]cc1)C(C)C(=O)NCc1ccccc1,Cc1cc([n]cc1)C(C)C(=O)NCc1ccccc1,QXFZUMNGEQMDIX-UHFFFAOYSA-N,19,O=C(Cc1ccccn1)NCc1ccccc1,N-(phenylmethyl)-2-pyridin-2-ylacetamide
2162,LDS-034218,Leed3D,,methyl3-(4-methylphenyl)-2-pyridin-4-ylpropanoate,Cc1ccc(CC(C(OC)=O)c2cc[n]cc2)cc1,Cc1ccc(CC(C(OC)=O)c2cc[n]cc2)cc1,BENDSRXJEXNSGZ-UHFFFAOYSA-N,19,c1ccc(CCc2ccncc2)cc1,4-(2-Phenylethyl)pyridine
2163,LDS-034217,Leed3D,,prop-2-enyl2-(4-methylpyridin-2-yl)propanoate,Cc1cc[n]c(c1)C(C)C(=O)OCC=C,Cc1cc[n]c(c1)C(C)C(=O)OCC=C,UTKHPPYJOFAESN-UHFFFAOYSA-N,15,c1ccncc1,Pyridine
2164,LDS-034216,Leed3D,,ethyl2-[2-(4-methylpyridin-2-yl)propanoylamino]acetate,Cc1cc[n]c(c1)C(C)C(=O)NCC(=O)OCC,Cc1cc[n]c(c1)C(C)C(=O)NCC(=O)OCC,KSDRXGUQEISVKG-UHFFFAOYSA-N,18,c1ccncc1,Pyridine
2165,LDS-034215,Leed3D,,methyl2-quinolin-4-ylpropanoate,CC(C(OC)=O)c1cc[n]c2ccccc12,CC(C(OC)=O)c1cc[n]c2ccccc12,SENWGHNPPGECMS-UHFFFAOYSA-N,16,c1ccc2ncccc2c1,Quinoline
